name,monthly_temperature,pig_vaccinated,area,state_total_population,monthly_case_to_pop_ratio,high_risk_state,pop_density
Delhi,17.03,,1483,1561412.142,4.369471921567476e-05,0,1052.874
Delhi,22.6,,1483,1561412.142,4.369471921567476e-05,0,1052.874
Delhi,29.21,,1483,1561412.142,4.369471921567476e-05,0,1052.874
Delhi,32.98,,1483,1561412.142,4.369471921567476e-05,0,1052.874
Delhi,33.28,,1483,1561412.142,4.369471921567476e-05,0,1052.874
Delhi,30.84,,1483,1561412.142,4.369471921567476e-05,0,1052.874
Delhi,29.74,,1483,1561412.142,4.369471921567476e-05,0,1052.874
Delhi,28.86,,1483,1561412.142,3.8552650468893124e-05,1,1052.874
Delhi,25.64,,1483,1561412.142,4.369471921567476e-05,0,1052.874
Delhi,19.96,,1483,1561412.142,4.369471921567476e-05,0,1052.874
Delhi,14.83,,1483,1561412.142,4.369471921567476e-05,0,1052.874
Goa,24.41,,3702,523995.88800000004,1.750385429412363e-05,0,141.544
Goa,25.06,,3702,523995.88800000004,1.750385429412363e-05,0,141.544
Goa,26.41,,3702,523995.88800000004,1.750385429412363e-05,0,141.544
Goa,27.7,,3702,523995.88800000004,1.750385429412363e-05,0,141.544
Goa,28.14,,3702,523995.88800000004,1.750385429412363e-05,0,141.544
Goa,26.06,,3702,523995.88800000004,1.750385429412363e-05,0,141.544
Goa,25.09,,3702,523995.88800000004,1.750385429412363e-05,0,141.544
Goa,24.91,,3702,523995.88800000004,1.750385429412363e-05,0,141.544
Goa,25.33,,3702,523995.88800000004,1.750385429412363e-05,0,141.544
Goa,26.19,,3702,523995.88800000004,1.750385429412363e-05,0,141.544
Goa,26.1,,3702,523995.88800000004,1.750385429412363e-05,0,141.544
Goa,25.04,,3702,523995.88800000004,1.750385429412363e-05,0,141.544
Goa,24.41,,3702,523995.88800000004,1.750385429412363e-05,0,141.544
Goa,25.06,,3702,523995.88800000004,1.750385429412363e-05,0,141.544
Goa,26.41,,3702,523995.88800000004,1.750385429412363e-05,0,141.544
Goa,27.7,,3702,523995.88800000004,1.750385429412363e-05,0,141.544
Goa,28.14,,3702,523995.88800000004,1.750385429412363e-05,0,141.544
Goa,26.06,,3702,523995.88800000004,1.750385429412363e-05,0,141.544
Goa,25.09,,3702,523995.88800000004,1.750385429412363e-05,0,141.544
Goa,24.91,,3702,523995.88800000004,1.750385429412363e-05,0,141.544
Goa,25.33,,3702,523995.88800000004,1.750385429412363e-05,0,141.544
Goa,26.19,,3702,523995.88800000004,1.750385429412363e-05,0,141.544
Goa,26.1,,3702,523995.88800000004,1.750385429412363e-05,0,141.544
Goa,25.04,,3702,523995.88800000004,1.750385429412363e-05,0,141.544
Goa,24.41,,3702,523995.88800000004,1.750385429412363e-05,1,141.544
Goa,25.06,,3702,523995.88800000004,1.750385429412363e-05,1,141.544
Goa,26.41,,3702,523995.88800000004,1.750385429412363e-05,1,141.544
Goa,27.7,,3702,523995.88800000004,1.750385429412363e-05,1,141.544
Goa,28.14,,3702,523995.88800000004,1.750385429412363e-05,1,141.544
Goa,26.06,,3702,523995.88800000004,1.750385429412363e-05,1,141.544
Goa,25.09,,3702,523995.88800000004,1.750385429412363e-05,1,141.544
Goa,24.91,,3702,523995.88800000004,1.750385429412363e-05,1,141.544
Goa,25.33,,3702,523995.88800000004,1.750385429412363e-05,1,141.544
Goa,26.19,,3702,523995.88800000004,1.750385429412363e-05,1,141.544
Goa,26.1,,3702,523995.88800000004,1.750385429412363e-05,1,141.544
Goa,25.04,,3702,523995.88800000004,1.750385429412363e-05,1,141.544
Goa,24.41,,3702,523995.88800000004,1.750385429412363e-05,1,141.544
Goa,25.06,,3702,523995.88800000004,1.750385429412363e-05,1,141.544
Goa,26.41,,3702,523995.88800000004,1.750385429412363e-05,1,141.544
Goa,27.7,,3702,523995.88800000004,1.750385429412363e-05,1,141.544
Goa,28.14,,3702,523995.88800000004,1.750385429412363e-05,1,141.544
Goa,26.06,,3702,523995.88800000004,1.750385429412363e-05,1,141.544
Goa,25.09,,3702,523995.88800000004,1.750385429412363e-05,1,141.544
Goa,24.91,,3702,523995.88800000004,1.750385429412363e-05,1,141.544
Goa,25.33,,3702,523995.88800000004,1.750385429412363e-05,1,141.544
Goa,26.19,,3702,523995.88800000004,1.750385429412363e-05,1,141.544
Goa,26.1,,3702,523995.88800000004,1.750385429412363e-05,1,141.544
Goa,25.04,,3702,523995.88800000004,1.750385429412363e-05,1,141.544
Goa,24.41,,3702,531184.4316,1.7503854294123627e-05,0,143.4858
Goa,25.06,,3702,531184.4316,1.7503854294123627e-05,0,143.4858
Goa,26.41,,3702,531184.4316,1.7503854294123627e-05,0,143.4858
Goa,27.7,,3702,531184.4316,1.7503854294123627e-05,0,143.4858
Goa,28.14,,3702,531184.4316,1.7503854294123627e-05,0,143.4858
Goa,26.06,,3702,531184.4316,1.7503854294123627e-05,0,143.4858
Goa,25.09,,3702,531184.4316,1.7503854294123627e-05,0,143.4858
Goa,24.91,,3702,531184.4316,1.7503854294123627e-05,0,143.4858
Goa,25.33,,3702,531184.4316,1.7503854294123627e-05,0,143.4858
Goa,26.19,,3702,531184.4316,1.7503854294123627e-05,0,143.4858
Goa,26.1,,3702,531184.4316,1.7503854294123627e-05,0,143.4858
Goa,25.04,,3702,531184.4316,1.7503854294123627e-05,0,143.4858
Goa,24.41,,3702,538372.9752000001,1.7503854294123623e-05,0,145.42760000000004
Goa,25.06,,3702,538372.9752000001,1.7503854294123623e-05,0,145.42760000000004
Goa,26.41,,3702,538372.9752000001,1.7503854294123623e-05,0,145.42760000000004
Goa,27.7,,3702,538372.9752000001,1.7503854294123623e-05,0,145.42760000000004
Goa,28.14,,3702,538372.9752000001,1.7503854294123623e-05,0,145.42760000000004
Goa,26.06,,3702,538372.9752000001,1.7503854294123623e-05,0,145.42760000000004
Goa,25.09,,3702,538372.9752000001,1.7503854294123623e-05,0,145.42760000000004
Goa,24.91,,3702,538372.9752000001,1.7503854294123623e-05,0,145.42760000000004
Goa,25.33,,3702,538372.9752000001,1.7036419168077e-05,1,145.42760000000004
Goa,26.19,,3702,538372.9752000001,1.7503854294123623e-05,0,145.42760000000004
Goa,26.1,,3702,538372.9752000001,1.7503854294123623e-05,0,145.42760000000004
Goa,25.04,,3702,538372.9752000001,1.7503854294123623e-05,0,145.42760000000004
Goa,24.41,,3702,545561.5188000001,1.7503854294123623e-05,0,147.3694
Goa,25.06,,3702,545561.5188000001,1.7503854294123623e-05,0,147.3694
Goa,26.41,,3702,545561.5188000001,1.7503854294123623e-05,0,147.3694
Goa,27.7,,3702,545561.5188000001,1.7503854294123623e-05,0,147.3694
Goa,28.14,,3702,545561.5188000001,1.7503854294123623e-05,0,147.3694
Goa,26.06,,3702,545561.5188000001,1.7503854294123623e-05,0,147.3694
Goa,25.09,,3702,545561.5188000001,1.7503854294123623e-05,0,147.3694
Goa,24.91,,3702,545561.5188000001,1.7503854294123623e-05,0,147.3694
Goa,25.33,,3702,545561.5188000001,1.7503854294123623e-05,0,147.3694
Goa,26.19,,3702,545561.5188000001,1.7503854294123623e-05,0,147.3694
Goa,26.1,,3702,545561.5188000001,1.7503854294123623e-05,0,147.3694
Goa,25.04,,3702,545561.5188000001,1.7503854294123623e-05,0,147.3694
Goa,24.41,,3702,552750.0624,1.750385429412363e-05,0,149.3112
Goa,25.06,,3702,552750.0624,1.750385429412363e-05,0,149.3112
Goa,26.41,,3702,552750.0624,1.750385429412363e-05,0,149.3112
Goa,27.7,,3702,552750.0624,1.750385429412363e-05,0,149.3112
Goa,28.14,,3702,552750.0624,1.750385429412363e-05,0,149.3112
Goa,26.06,,3702,552750.0624,1.750385429412363e-05,0,149.3112
Goa,25.09,,3702,552750.0624,1.750385429412363e-05,0,149.3112
Goa,24.91,,3702,552750.0624,1.750385429412363e-05,0,149.3112
Goa,25.33,,3702,552750.0624,1.750385429412363e-05,0,149.3112
Goa,26.19,,3702,552750.0624,1.750385429412363e-05,0,149.3112
Goa,26.1,,3702,552750.0624,1.750385429412363e-05,0,149.3112
Goa,25.04,,3702,552750.0624,1.750385429412363e-05,0,149.3112
Goa,24.41,,3702,559938.6059999999,1.7503854294123627e-05,0,151.253
Goa,25.06,,3702,559938.6059999999,1.638027379428795e-05,1,151.253
Goa,26.41,,3702,559938.6059999999,1.7503854294123627e-05,0,151.253
Goa,27.7,,3702,559938.6059999999,1.7503854294123627e-05,0,151.253
Goa,28.14,,3702,559938.6059999999,1.7503854294123627e-05,0,151.253
Goa,26.06,,3702,559938.6059999999,1.7503854294123627e-05,0,151.253
Goa,25.09,,3702,559938.6059999999,1.7503854294123627e-05,0,151.253
Goa,24.91,,3702,559938.6059999999,1.7503854294123627e-05,0,151.253
Goa,25.33,,3702,559938.6059999999,1.7503854294123627e-05,0,151.253
Goa,26.19,,3702,559938.6059999999,1.7503854294123627e-05,0,151.253
Goa,26.1,,3702,559938.6059999999,1.7503854294123627e-05,0,151.253
Goa,25.04,,3702,559938.6059999999,1.7503854294123627e-05,0,151.253
Goa,24.41,,3702,567127.1496,1.7503854294123627e-05,0,153.19480000000001
Goa,25.06,,3702,567127.1496,1.7503854294123627e-05,0,153.19480000000001
Goa,26.41,,3702,567127.1496,1.7503854294123627e-05,0,153.19480000000001
Goa,27.7,,3702,567127.1496,1.7503854294123627e-05,0,153.19480000000001
Goa,28.14,,3702,567127.1496,1.7503854294123627e-05,0,153.19480000000001
Goa,26.06,,3702,567127.1496,1.7503854294123627e-05,0,153.19480000000001
Goa,25.09,,3702,567127.1496,1.7503854294123627e-05,0,153.19480000000001
Goa,24.91,,3702,567127.1496,1.7503854294123627e-05,0,153.19480000000001
Goa,25.33,,3702,567127.1496,1.7503854294123627e-05,0,153.19480000000001
Goa,26.19,,3702,567127.1496,1.7503854294123627e-05,0,153.19480000000001
Goa,26.1,,3702,567127.1496,1.7503854294123627e-05,0,153.19480000000001
Goa,25.04,,3702,567127.1496,1.7503854294123627e-05,0,153.19480000000001
Goa,24.41,,3702,574315.6932,1.750385429412363e-05,0,155.1366
Goa,25.06,,3702,574315.6932,1.750385429412363e-05,0,155.1366
Goa,26.41,,3702,574315.6932,1.750385429412363e-05,0,155.1366
Goa,27.7,,3702,574315.6932,1.750385429412363e-05,0,155.1366
Goa,28.14,,3702,574315.6932,1.750385429412363e-05,0,155.1366
Goa,26.06,,3702,574315.6932,1.750385429412363e-05,0,155.1366
Goa,25.09,,3702,574315.6932,1.750385429412363e-05,0,155.1366
Goa,24.91,,3702,574315.6932,1.597021948532735e-05,1,155.1366
Goa,25.33,,3702,574315.6932,1.750385429412363e-05,0,155.1366
Goa,26.19,,3702,574315.6932,1.750385429412363e-05,0,155.1366
Goa,26.1,,3702,574315.6932,1.597021948532735e-05,1,155.1366
Goa,25.04,,3702,574315.6932,1.750385429412363e-05,0,155.1366
Goa,24.41,,3702,581504.2368,1.7503854294123623e-05,0,157.0784
Goa,25.06,,3702,581504.2368,1.7503854294123623e-05,0,157.0784
Goa,26.41,,3702,581504.2368,1.7503854294123623e-05,0,157.0784
Goa,27.7,,3702,581504.2368,1.7503854294123623e-05,0,157.0784
Goa,28.14,,3702,581504.2368,1.7503854294123623e-05,0,157.0784
Goa,26.06,,3702,581504.2368,1.7503854294123623e-05,0,157.0784
Goa,25.09,,3702,581504.2368,1.7503854294123623e-05,0,157.0784
Goa,24.91,,3702,581504.2368,1.7503854294123623e-05,0,157.0784
Goa,25.33,,3702,581504.2368,1.7503854294123623e-05,0,157.0784
Goa,26.19,,3702,581504.2368,1.7503854294123623e-05,0,157.0784
Goa,26.1,,3702,581504.2368,1.7503854294123623e-05,0,157.0784
Goa,25.04,,3702,581504.2368,1.7503854294123623e-05,0,157.0784
Goa,24.41,,3702,588692.7803999999,1.7503854294123627e-05,0,159.0202
Goa,25.06,,3702,588692.7803999999,1.7503854294123627e-05,0,159.0202
Goa,26.41,,3702,588692.7803999999,1.7503854294123627e-05,0,159.0202
Goa,27.7,,3702,588692.7803999999,1.7503854294123627e-05,0,159.0202
Goa,28.14,,3702,588692.7803999999,1.7503854294123627e-05,0,159.0202
Goa,26.06,,3702,588692.7803999999,1.7503854294123627e-05,0,159.0202
Goa,25.09,,3702,588692.7803999999,1.7503854294123627e-05,0,159.0202
Goa,24.91,,3702,588692.7803999999,1.7503854294123627e-05,0,159.0202
Goa,25.33,,3702,588692.7803999999,1.7503854294123627e-05,0,159.0202
Goa,26.19,,3702,588692.7803999999,1.7503854294123627e-05,0,159.0202
Goa,26.1,,3702,588692.7803999999,1.7503854294123627e-05,0,159.0202
Goa,25.04,,3702,588692.7803999999,1.7503854294123627e-05,0,159.0202
Goa,24.41,,3702,595881.3239999999,1.7503854294123627e-05,0,160.96199999999996
Goa,25.06,,3702,595881.3239999999,1.7503854294123627e-05,0,160.96199999999996
Goa,26.41,,3702,595881.3239999999,1.7503854294123627e-05,0,160.96199999999996
Goa,27.7,,3702,595881.3239999999,1.7503854294123627e-05,0,160.96199999999996
Goa,28.14,,3702,595881.3239999999,1.7503854294123627e-05,0,160.96199999999996
Goa,26.06,,3702,595881.3239999999,1.7503854294123627e-05,0,160.96199999999996
Goa,25.09,,3702,595881.3239999999,1.539223886511994e-05,1,160.96199999999996
Goa,24.91,,3702,595881.3239999999,1.7503854294123627e-05,0,160.96199999999996
Goa,25.33,,3702,595881.3239999999,1.7503854294123627e-05,0,160.96199999999996
Goa,26.19,,3702,595881.3239999999,1.7503854294123627e-05,0,160.96199999999996
Goa,26.1,,3702,595881.3239999999,1.539223886511994e-05,1,160.96199999999996
Goa,25.04,,3702,595881.3239999999,1.7503854294123627e-05,0,160.96199999999996
Gujarat,20.13,,196024,54840066.288,3.3056803553057624e-07,0,279.762
Gujarat,22.8,,196024,54840066.288,3.3056803553057624e-07,0,279.762
Gujarat,27.19,,196024,54840066.288,3.3056803553057624e-07,0,279.762
Gujarat,30.63,,196024,54840066.288,3.3056803553057624e-07,0,279.762
Gujarat,32.31,,196024,54840066.288,3.3056803553057624e-07,0,279.762
Gujarat,31.45,,196024,54840066.288,3.3056803553057624e-07,0,279.762
Gujarat,28.92,,196024,54840066.288,3.3056803553057624e-07,0,279.762
Gujarat,27.92,,196024,54840066.288,3.3056803553057624e-07,0,279.762
Gujarat,28.34,,196024,54840066.288,3.3056803553057624e-07,1,279.762
Gujarat,28.45,,196024,54840066.288,3.3056803553057624e-07,0,279.762
Gujarat,25.08,,196024,54840066.288,3.3056803553057624e-07,0,279.762
Gujarat,21.34,,196024,54840066.288,3.3056803553057624e-07,0,279.762
Gujarat,20.13,,196024,54840066.288,3.3056803553057624e-07,0,279.762
Gujarat,22.8,,196024,54840066.288,3.3056803553057624e-07,0,279.762
Gujarat,27.19,,196024,54840066.288,3.3056803553057624e-07,0,279.762
Gujarat,30.63,,196024,54840066.288,3.3056803553057624e-07,0,279.762
Gujarat,32.31,,196024,54840066.288,3.3056803553057624e-07,0,279.762
Gujarat,31.45,,196024,54840066.288,3.3056803553057624e-07,0,279.762
Gujarat,28.92,,196024,54840066.288,3.3056803553057624e-07,0,279.762
Gujarat,27.92,,196024,54840066.288,3.3056803553057624e-07,1,279.762
Gujarat,28.34,,196024,54840066.288,3.3056803553057624e-07,0,279.762
Gujarat,28.45,,196024,54840066.288,3.3056803553057624e-07,0,279.762
Gujarat,25.08,,196024,54840066.288,3.3056803553057624e-07,0,279.762
Gujarat,21.34,,196024,54840066.288,3.3056803553057624e-07,0,279.762
Gujarat,20.13,,196024,54840066.288,3.3056803553057624e-07,1,279.762
Gujarat,22.8,,196024,54840066.288,3.3056803553057624e-07,1,279.762
Gujarat,27.19,,196024,54840066.288,3.3056803553057624e-07,1,279.762
Gujarat,30.63,,196024,54840066.288,3.3056803553057624e-07,1,279.762
Gujarat,32.31,,196024,54840066.288,3.3056803553057624e-07,1,279.762
Gujarat,31.45,,196024,54840066.288,3.3056803553057624e-07,1,279.762
Gujarat,28.92,,196024,54840066.288,3.3056803553057624e-07,1,279.762
Gujarat,27.92,,196024,54840066.288,3.3056803553057624e-07,1,279.762
Gujarat,28.34,,196024,54840066.288,3.3056803553057624e-07,1,279.762
Gujarat,28.45,,196024,54840066.288,3.3056803553057624e-07,1,279.762
Gujarat,25.08,,196024,54840066.288,3.3056803553057624e-07,1,279.762
Gujarat,21.34,,196024,54840066.288,3.3056803553057624e-07,1,279.762
Gujarat,20.13,,196024,54840066.288,3.3056803553057624e-07,1,279.762
Gujarat,22.8,,196024,54840066.288,3.3056803553057624e-07,1,279.762
Gujarat,27.19,,196024,54840066.288,3.3056803553057624e-07,1,279.762
Gujarat,30.63,,196024,54840066.288,3.3056803553057624e-07,1,279.762
Gujarat,32.31,,196024,54840066.288,3.3056803553057624e-07,1,279.762
Gujarat,31.45,,196024,54840066.288,3.3056803553057624e-07,1,279.762
Gujarat,28.92,,196024,54840066.288,3.3056803553057624e-07,1,279.762
Gujarat,27.92,,196024,54840066.288,3.3056803553057624e-07,1,279.762
Gujarat,28.34,,196024,54840066.288,3.3056803553057624e-07,1,279.762
Gujarat,28.45,,196024,54840066.288,3.3056803553057624e-07,1,279.762
Gujarat,25.08,,196024,54840066.288,3.3056803553057624e-07,1,279.762
Gujarat,21.34,,196024,54840066.288,3.3056803553057624e-07,1,279.762
Gujarat,20.13,,196024,55596424.892,3.305680355305762e-07,0,283.6205
Gujarat,22.8,,196024,55596424.892,3.305680355305762e-07,0,283.6205
Gujarat,27.19,,196024,55596424.892,3.305680355305762e-07,0,283.6205
Gujarat,30.63,,196024,55596424.892,3.305680355305762e-07,0,283.6205
Gujarat,32.31,,196024,55596424.892,3.305680355305762e-07,0,283.6205
Gujarat,31.45,,196024,55596424.892,3.305680355305762e-07,0,283.6205
Gujarat,28.92,,196024,55596424.892,3.305680355305762e-07,0,283.6205
Gujarat,27.92,,196024,55596424.892,3.305680355305762e-07,0,283.6205
Gujarat,28.34,,196024,55596424.892,3.305680355305762e-07,0,283.6205
Gujarat,28.45,,196024,55596424.892,3.305680355305762e-07,0,283.6205
Gujarat,25.08,,196024,55596424.892,3.305680355305762e-07,0,283.6205
Gujarat,21.34,,196024,55596424.892,3.305680355305762e-07,0,283.6205
Gujarat,20.13,,196024,56352783.496,3.305680355305762e-07,0,287.479
Gujarat,22.8,,196024,56352783.496,3.305680355305762e-07,0,287.479
Gujarat,27.19,,196024,56352783.496,3.305680355305762e-07,0,287.479
Gujarat,30.63,,196024,56352783.496,3.305680355305762e-07,0,287.479
Gujarat,32.31,,196024,56352783.496,3.305680355305762e-07,0,287.479
Gujarat,31.45,,196024,56352783.496,3.305680355305762e-07,0,287.479
Gujarat,28.92,,196024,56352783.496,3.305680355305762e-07,0,287.479
Gujarat,27.92,,196024,56352783.496,3.305680355305762e-07,0,287.479
Gujarat,28.34,,196024,56352783.496,3.305680355305762e-07,0,287.479
Gujarat,28.45,,196024,56352783.496,3.305680355305762e-07,0,287.479
Gujarat,25.08,,196024,56352783.496,3.305680355305762e-07,0,287.479
Gujarat,21.34,,196024,56352783.496,3.305680355305762e-07,0,287.479
Gujarat,20.13,,196024,57109142.099999994,3.3056803553057624e-07,0,291.3375
Gujarat,22.8,,196024,57109142.099999994,3.3056803553057624e-07,0,291.3375
Gujarat,27.19,,196024,57109142.099999994,3.3056803553057624e-07,0,291.3375
Gujarat,30.63,,196024,57109142.099999994,3.3056803553057624e-07,0,291.3375
Gujarat,32.31,,196024,57109142.099999994,3.3056803553057624e-07,0,291.3375
Gujarat,31.45,,196024,57109142.099999994,3.3056803553057624e-07,0,291.3375
Gujarat,28.92,,196024,57109142.099999994,3.3056803553057624e-07,0,291.3375
Gujarat,27.92,,196024,57109142.099999994,3.3056803553057624e-07,0,291.3375
Gujarat,28.34,,196024,57109142.099999994,3.3056803553057624e-07,0,291.3375
Gujarat,28.45,,196024,57109142.099999994,3.3056803553057624e-07,0,291.3375
Gujarat,25.08,,196024,57109142.099999994,3.3056803553057624e-07,0,291.3375
Gujarat,21.34,,196024,57109142.099999994,3.3056803553057624e-07,0,291.3375
Gujarat,20.13,,196024,57865500.703999996,3.3056803553057614e-07,0,295.19599999999997
Gujarat,22.8,,196024,57865500.703999996,3.1328464733975077e-07,1,295.19599999999997
Gujarat,27.19,,196024,57865500.703999996,3.3056803553057614e-07,0,295.19599999999997
Gujarat,30.63,,196024,57865500.703999996,3.3056803553057614e-07,0,295.19599999999997
Gujarat,32.31,,196024,57865500.703999996,3.3056803553057614e-07,0,295.19599999999997
Gujarat,31.45,,196024,57865500.703999996,3.3056803553057614e-07,0,295.19599999999997
Gujarat,28.92,,196024,57865500.703999996,3.3056803553057614e-07,0,295.19599999999997
Gujarat,27.92,,196024,57865500.703999996,3.3056803553057614e-07,0,295.19599999999997
Gujarat,28.34,,196024,57865500.703999996,3.3056803553057614e-07,0,295.19599999999997
Gujarat,28.45,,196024,57865500.703999996,3.3056803553057614e-07,0,295.19599999999997
Gujarat,25.08,,196024,57865500.703999996,3.3056803553057614e-07,0,295.19599999999997
Gujarat,21.34,,196024,57865500.703999996,3.3056803553057614e-07,0,295.19599999999997
Gujarat,20.13,,196024,58621859.30799999,3.3056803553057624e-07,0,299.05449999999996
Gujarat,22.8,,196024,58621859.30799999,3.3056803553057624e-07,0,299.05449999999996
Gujarat,27.19,,196024,58621859.30799999,3.3056803553057624e-07,0,299.05449999999996
Gujarat,30.63,,196024,58621859.30799999,3.3056803553057624e-07,0,299.05449999999996
Gujarat,32.31,,196024,58621859.30799999,3.3056803553057624e-07,0,299.05449999999996
Gujarat,31.45,,196024,58621859.30799999,3.3056803553057624e-07,0,299.05449999999996
Gujarat,28.92,,196024,58621859.30799999,3.3056803553057624e-07,0,299.05449999999996
Gujarat,27.92,,196024,58621859.30799999,3.3056803553057624e-07,0,299.05449999999996
Gujarat,28.34,,196024,58621859.30799999,3.3056803553057624e-07,0,299.05449999999996
Gujarat,28.45,,196024,58621859.30799999,3.3056803553057624e-07,0,299.05449999999996
Gujarat,25.08,,196024,58621859.30799999,3.3056803553057624e-07,0,299.05449999999996
Gujarat,21.34,,196024,58621859.30799999,3.3056803553057624e-07,0,299.05449999999996
Gujarat,20.13,,196024,59378217.912,3.3056803553057614e-07,0,302.913
Gujarat,22.8,,196024,59378217.912,3.3056803553057614e-07,0,302.913
Gujarat,27.19,,196024,59378217.912,3.3056803553057614e-07,0,302.913
Gujarat,30.63,,196024,59378217.912,3.3056803553057614e-07,0,302.913
Gujarat,32.31,,196024,59378217.912,3.3056803553057614e-07,0,302.913
Gujarat,31.45,,196024,59378217.912,3.3056803553057614e-07,0,302.913
